date,model,per_category_iou,daily_mean_iou,daily_tornadobench,daily_weight,is_false_alarm,is_hard_hallucination,max_risk_status,daily_weighted_hallucination_loss,gt_overall_centroid_x,gt_overall_centroid_y,pred_overall_centroid_x,pred_overall_centroid_y,overall_centroid_distance,gt_hr_centroid_x,gt_hr_centroid_y,pred_hr_centroid_x,pred_hr_centroid_y,hr_centroid_distance,gt_had_actual_risk
20250306,anthropic_claude-3.7-sonnet:thinking,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250306,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.955305361884346}",0.8694131702355432,0.0,1,True,True,over,2.0,,,-437883.3271128826,1225394.469777547,,,,-437883.3271128826,1225394.469777547,,False
20250306,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9455865997665851}",0.8681983249708232,0.0,1,True,True,over,2.0,,,10661.340311911554,1489210.0347730548,,,,10661.340311911554,1489210.0347730548,,False
20250306,google_gemini-2.5-flash-preview:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9706418147086476}",0.746330226838581,0.0,1,True,True,over,5.0,,,796753.3137551795,845991.1710719527,,,,855011.7024519369,823150.8577024146,,False
20250306,openai_o4-mini-high_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250306,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8934991758658617}",0.6116873969832327,0.0,1,True,True,over,10.0,,,474370.7236992931,806507.7044116982,,,,143756.57322570548,670571.1716832411,,False
20250306,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8669133732861949}",0.7333641716607744,0.0,1,True,True,over,10.0,,,542948.706307372,891401.5289789544,,,,458365.85226912546,823421.878247595,,False
20250306,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9996578337906397}",0.8749572292238299,0.0,1,True,True,over,2.0,,,1451995.6908538812,138891.2843766718,,,,1451995.6908538812,138891.2843766718,,False
20250306,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.97984497697925}",0.8724806221224062,0.0,1,True,True,over,2.0,,,-194719.31299113572,1429057.012844013,,,,-194719.31299113572,1429057.012844013,,False
20250306,openai_o4-mini-high,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250306,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9495862484303736}",0.7436982810537967,0.0,1,True,True,over,5.0,,,127924.86896667987,1687914.172776329,,,,119947.65376663841,1665194.6115452112,,False
20250306,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9372885150980438}",0.6171610643872555,0.0,1,True,True,over,10.0,,,95930.3168102197,1447155.5675031557,,,,65790.36628604199,1420384.5608325677,,False
20250307,SPC,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250307,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9848845295594485}",0.748110566194931,0.0,1,True,True,over,5.0,,,244284.346356312,744074.8395616224,,,,249791.6404511073,697613.2459351871,,False
20250307,openai_o4-mini-high_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9783946438277022}",0.7472993304784628,0.0,1,True,True,over,10.0,,,96637.50969114243,561847.7988709519,,,,96663.97939989262,558259.2764875607,,False
20250307,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.950008730212316}",0.7437510912765395,0.0,1,True,True,over,5.0,,,-21471.713585539124,948675.9676773858,,,,95360.75941245083,813293.3139665117,,False
20250307,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.90425664510345}",0.6130320806379312,0.0,1,True,True,over,10.0,,,517653.7499990245,916916.1750336293,,,,487209.1592860258,813422.1607212817,,False
20250307,google_gemini-2.5-flash-preview:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9570694392155323}",0.7446336799019415,0.0,1,True,True,over,5.0,,,566966.7553469386,701169.8848138191,,,,586924.824361064,728583.0932759511,,False
20250307,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.96068140650509}",0.6200851758131363,0.0,1,True,True,over,10.0,,,-77935.96791261534,723842.5558863018,,,,-24190.47738072984,528910.4429411198,,False
20250307,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9653894450239854}",0.8706736806279982,0.0,1,True,True,over,2.0,,,399580.4164846575,1232552.6258295334,,,,399580.4164846575,1232552.6258295334,,False
20250307,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9651422310139104}",0.6206427788767388,0.0,1,True,True,over,10.0,,,106276.76238981003,832051.5587068357,,,,164323.68099351347,747813.1368016638,,False
20250307,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9510364230531615}",0.8688795528816452,0.0,1,True,True,over,2.0,,,130651.73045826217,597248.7989192099,,,,130651.73045826217,597248.7989192099,,False
20250307,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8446407905172513}",0.7305800988146565,0.0,1,True,True,over,5.0,,,798336.5573040912,1091555.6430048838,,,,671044.7872302651,1015701.4369295604,,False
20250307,openai_o3_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9364677306571411}",0.7420584663321426,0.0,1,True,True,over,10.0,,,376450.6558010224,907614.5489816405,,,,376661.2606963526,900478.5168095118,,False
20250307,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9373190115356915}",0.6171648764419615,0.0,1,True,True,over,10.0,,,723682.2524288943,1406962.9781798886,,,,701296.181740304,1347954.8182806012,,False
20250307,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.964807747600411}",0.7456009684500513,0.0,1,True,True,over,5.0,,,101450.89970706722,718905.1083953356,,,,178984.35774077196,695563.8476244982,,False
20250307,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9250546035151845}",0.7406318254393981,0.0,1,True,True,over,5.0,,,460551.6574908098,1334653.524470627,,,,583414.2224974651,1437000.8339778006,,False
20250308,SPC,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9842619165285298}",0.8730327395660662,0.0,1,True,True,over,2.0,,,451751.4291963092,621286.9030195359,,,,451751.4291963092,621286.9030195359,,False
20250308,openai_o3_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9679919383901853}",0.7459989922987731,0.0,1,True,True,over,10.0,,,281532.159907372,751324.3349712666,,,,295894.46570409177,723956.055864567,,False
20250308,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9098391193507144}",0.7387298899188393,0.0,1,True,True,over,10.0,,,238291.75870681973,742141.0862543904,,,,287443.1388619643,675324.9816717774,,False
20250308,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9148809570391039}",0.489360119629888,0.0,1,True,True,over,15.0,,,567305.1714743011,894870.9805104715,,,,525669.0765474692,843473.0470155638,,False
20250308,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9506389908098674}",0.6188298738512334,0.0,1,True,True,over,10.0,,,403054.0973856641,646598.6940526472,,,,312035.32184722787,577613.30378293,,False
20250308,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.961585277281992}",0.620198159660249,0.0,1,True,True,over,10.0,,,576903.1287724563,766445.1025303148,,,,486699.7199764693,723134.738929492,,False
20250308,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9278140027798036}",0.6159767503474755,0.0,1,True,True,over,10.0,,,742901.0491001086,1166315.8201986728,,,,653215.8794554869,1121141.576097847,,False
20250308,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9811674895137367}",0.6226459361892172,0.0,1,True,True,over,10.0,,,302861.35873734136,689872.3999939298,,,,307868.2435661828,613414.521014426,,False
20250308,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9935231651863526}",0.7491903956482941,0.0,1,True,True,over,5.0,,,649584.7362907066,674673.5234456451,,,,651341.8647158806,654379.3988668787,,False
20250308,deepseek_deepseek-r1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9948543828403683}",0.624356797855046,0.0,1,True,True,over,15.0,,,21607.872099776632,1066368.9089843242,,,,193751.84587091662,984564.9037362679,,False
20250308,anthropic_claude-3.7-sonnet:thinking,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250308,google_gemini-2.5-flash-preview:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8796509174732657}",0.6099563646841581,0.0,1,True,True,over,10.0,,,702105.6894593242,811964.8125656421,,,,713129.5154149904,713025.1696821064,,False
20250308,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8444117321554788}",0.6055514665194348,0.0,1,True,True,over,10.0,,,136040.27776053434,853915.0520605104,,,,450943.0660203293,734839.7402326531,,False
20250308,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9396419736926531}",0.7424552467115817,0.0,1,True,True,over,5.0,,,608049.3506778069,781075.1280510259,,,,753097.4402605898,661499.1234383858,,False
20250308,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9362702449439647}",0.7420337806179955,0.0,1,True,True,over,5.0,,,142812.9374114584,636672.7790776409,,,,158536.2139575128,549600.2090345868,,False
20250309,SPC,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9947879798465031}",0.8743484974808129,0.0,1,True,True,over,2.0,,,1079169.0214647402,615599.5418961102,,,,1079169.0214647402,615599.5418961102,,False
20250309,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9632616372464204}",0.6204077046558025,0.0,1,True,True,over,10.0,,,1291448.515288805,992961.8156760619,,,,1173814.1116884404,710072.7181631838,,False
20250309,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9364720607382937}",0.7420590075922867,0.0,1,True,True,over,10.0,,,575272.7393721024,575303.012638178,,,,629698.0176886155,596826.648503354,,False
20250309,openai_o3_soundings_0,"{'2%': 1.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9907004450534402}",0.87383755563168,0.0,1,True,True,over,5.0,,,1223866.2989769604,735725.3677593387,,,,1223866.2989769604,735725.3677593387,,False
20250309,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9473144659828361}",0.6184143082478545,0.0,1,True,True,over,10.0,,,1323966.6543491394,590814.5136810503,,,,1291182.8132571434,552372.4326566885,,False
20250309,openai_o4-mini-high,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9859642675824503}",0.7482455334478063,0.0,1,True,True,over,10.0,,,715200.0346567009,747996.9796391182,,,,648335.3745842577,652065.2195698634,,False
20250309,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9735127000826569}",0.6216890875103321,0.0,1,True,True,over,10.0,,,1298828.5885225874,429879.41366540495,,,,1357691.896564425,290085.13503347075,,False
20250309,deepseek_deepseek-r1,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9713850691652763}",0.6214231336456595,0.0,1,True,True,over,10.0,,,293222.4839098247,987563.6467603098,,,,278824.5391239903,1064745.5951473082,,False
20250309,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9613999701681323}",0.4951749962710165,0.0,1,True,True,over,15.0,,,-359820.36108799756,1471107.234743432,,,,-360033.8008579472,1463875.1470809611,,False
20250309,google_gemini-2.5-flash-preview:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9803415840594578}",0.7475426980074322,0.0,1,True,True,over,5.0,,,1234926.8355773126,408126.00583510974,,,,1347229.2856189017,359065.1156669072,,False
20250309,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9120086926236308}",0.6140010865779538,0.0,1,True,True,over,10.0,,,1084293.42890669,701560.93359252,,,,1053573.2934205553,694026.7287631978,,False
20250309,google_gemini-2.5-flash-preview:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9151888348868402}",0.614398604360855,0.0,1,True,True,over,10.0,,,1252992.2375718004,916086.4170720682,,,,1293016.9267001555,906664.4750736518,,False
20250309,anthropic_claude-3.7-sonnet:thinking,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250310,SPC,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9978022279896775}",0.8747252784987096,0.0,1,True,True,over,2.0,,,1375391.5850220616,374136.5240358569,,,,1375391.5850220616,374136.5240358569,,False
20250310,anthropic_claude-3.7-sonnet,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 0.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9344843296696085}",0.49181054120870105,0.0,1,True,True,over,15.0,,,1181768.9513736342,587437.0765286773,,,,1284534.1112910334,501210.36506047193,,False
20250310,openai_gpt-4.1_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9674542005186614}",0.6209317750648327,0.0,1,True,True,over,10.0,,,1232441.8275046647,443300.74850499944,,,,1333351.2023107207,280474.29017575725,,False
20250310,openai_o3,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9215728873399675}",0.740196610917496,0.0,1,True,True,over,5.0,,,439261.5337177042,1037454.639064885,,,,418115.7876927894,950787.6510012791,,False
20250310,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9729684466296173}",0.7466210558287022,0.0,1,True,True,over,5.0,,,1399252.4182319306,630153.144412207,,,,1365439.2905863167,487459.6749677612,,False
20250310,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8975100481874752}",0.6121887560234344,0.0,1,True,True,over,10.0,,,1314208.0680848367,1162698.5894101593,,,,1493493.105508696,554433.9583279925,,False
20250310,google_gemini-2.5-pro-preview-03-25,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9954708534616233}",0.8744338566827029,0.0,1,True,True,over,2.0,,,1711838.6345920553,1133033.2881813666,,,,1711838.6345920553,1133033.2881813666,,False
20250310,openai_o4-mini-high,"{'2%': 1.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9902960406288207}",0.8737870050786025,0.0,1,True,True,over,5.0,,,1415969.8660859885,241305.0843744941,,,,1415969.8660859885,241305.0843744941,,False
20250310,openai_gpt-4.1,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9952298239135632}",0.7494037279891954,0.0,1,True,True,over,5.0,,,1348588.2033515258,213951.88946686054,,,,1347418.5734739094,188606.53499948833,,False
20250310,anthropic_claude-3.7-sonnet:thinking_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9851951529163651}",0.6231493941145456,0.0,1,True,True,over,10.0,,,1486583.3952838334,985921.6703993717,,,,1470098.7257675768,993647.3516133538,,False
20250310,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9643191968224831}",0.7455398996028104,0.0,1,True,True,over,5.0,,,1180470.265753555,361235.89858869056,,,,1336195.765368111,288755.54212226404,,False
20250310,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250310,anthropic_claude-3.7-sonnet:thinking,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9540534567118066}",0.6192566820889758,0.0,1,True,True,over,10.0,,,1359798.2680821146,489034.86493146635,,,,1327491.8701593648,375875.06702717027,,False
20250311,SPC,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,openai_o3_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9832987855770753}",0.7479123481971344,0.0,1,True,True,over,5.0,,,1379998.2049559953,496341.8738753452,,,,1394092.0880593548,210978.35883832318,,False
20250311,openai_o3,"{'2%': 1.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9761448897469145}",0.7470181112183643,0.0,1,True,True,over,10.0,,,1286756.1200866848,285016.62934069836,,,,1374893.8784095398,153305.40875598232,,False
20250311,anthropic_claude-3.7-sonnet,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,openai_gpt-4.1_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,openai_o4-mini-high,"{'2%': 0.0, '5%': 0.0, '10%': 0.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.8756200702132486}",0.609452508776656,0.0,1,True,True,over,10.0,,,233805.85025467465,985381.3920712485,,,,-94602.56893091397,837726.5603524771,,False
20250311,google_gemini-2.5-pro-preview-03-25,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,anthropic_claude-3.7-sonnet_soundings_0,"{'2%': 0.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.40125847887553584}",0.800157309859442,0.0,1,True,True,over,2.0,,,-151571.0887517403,1741240.901113643,,,,-151571.0887517403,1741240.901113643,,False
20250311,openai_gpt-4.1,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,anthropic_claude-3.7-sonnet:thinking,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,google_gemini-2.5-pro-preview-03-25_soundings_0,"{'2%': 1.0, '5%': 1.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 1.0}",1.0,1.0,1,False,False,match,0.0,,,,,,,,,,,False
20250311,openai_o4-mini-high_soundings_0,"{'2%': 0.0, '5%': 0.0, '10%': 1.0, '15%': 1.0, '30%': 1.0, '45%': 1.0, '60%': 1.0, '0%': 0.9599250313428973}",0.7449906289178622,0.0,1,True,True,over,5.0,,,286036.12395558704,738899.1845201186,,,,95018.71640498054,781309.0704761791,,False
